keyword,timestamp,pos_hype,neg_hype
$TSLA,2020-03-26 14:44:07,0,6
$TSLA,2020-03-26 14:45:14,1,7
$TSLA,2020-03-26 14:46:32,1,1
$TSLA,2020-03-26 14:48:17,5,1
$TSLA,2020-03-26 14:49:49,2,6
$TSLA,2020-03-26 14:50:56,0,1
$TSLA,2020-03-26 14:52:22,3,3
$TSLA,2020-03-26 14:53:24,2,9
$TSLA,2020-03-26 14:54:29,0,5
$TSLA,2020-03-26 14:55:31,15,16
$TSLA,2020-03-26 14:56:33,3,32
$TSLA,2020-03-26 14:57:38,75,15
$TSLA,2020-03-26 14:59:40,4,2
$TSLA,2020-03-26 15:00:55,3,0
$TSLA,2020-03-26 15:01:56,1,3
$TSLA,2020-03-26 15:03:54,0,9
$TSLA,2020-03-26 15:06:03,7,1
$TSLA,2020-03-26 15:07:22,14,1
$TSLA,2020-03-26 15:08:35,3,8
$TSLA,2020-03-26 15:09:54,2,14
$TSLA,2020-03-26 15:13:15,29,111
$TSLA,2020-03-26 15:14:25,2,2
$TSLA,2020-03-26 15:16:03,5,1
$TSLA,2020-03-26 15:17:13,11,1
$TSLA,2020-03-26 15:18:25,0,2
$TSLA,2020-03-26 15:20:17,9,9
$TSLA,2020-03-26 15:21:28,13,3
$TSLA,2020-03-26 15:23:21,2,6
$TSLA,2020-03-26 15:24:43,5,0
$TSLA,2020-03-26 15:25:51,5,4
$TSLA,2020-03-26 15:26:57,4,0
$TSLA,2020-03-26 15:28:22,0,1
$TSLA,2020-03-26 15:29:33,4,103
$TSLA,2020-03-26 15:32:12,5,0
$TSLA,2020-03-26 15:33:20,1,0
$TSLA,2020-03-26 15:35:11,0,7
$TSLA,2020-03-26 15:36:54,4,5
$TSLA,2020-03-26 15:38:42,1,6
$TSLA,2020-03-26 15:39:58,3,1
$TSLA,2020-03-26 15:41:35,0,2
$TSLA,2020-03-26 15:43:16,10,9
$TSLA,2020-03-26 15:45:16,2,17
$TSLA,2020-03-26 15:47:53,5,9
$TSLA,2020-03-26 15:50:19,4,2
$TSLA,2020-03-26 15:51:29,9,0
$TSLA,2020-03-26 15:52:48,6,0
$TSLA,2020-03-26 15:56:03,1,1
$TSLA,2020-03-26 15:58:50,3,3
$TSLA,2020-03-26 16:01:01,697,21
$TSLA,2020-03-26 16:02:54,5,0
$TSLA,2020-03-26 16:04:19,1,1
$TSLA,2020-03-26 16:05:42,3,10
$TSLA,2020-03-26 16:07:07,5,7
$TSLA,2020-03-26 16:09:16,38,9
$TSLA,2020-03-26 16:11:54,1,3
$TSLA,2020-03-26 16:13:23,0,3
$TSLA,2020-03-26 16:14:35,0,2
$TSLA,2020-03-26 16:15:59,7,5
$TSLA,2020-03-26 16:17:19,5,0
$TSLA,2020-03-26 16:19:27,5,3
$TSLA,2020-03-26 16:20:49,2,167
$TSLA,2020-03-26 16:22:05,5,4
$TSLA,2020-03-26 16:23:57,2,4
$TSLA,2020-03-26 16:25:46,2,7
$TSLA,2020-03-26 16:27:19,22,0
$TSLA,2020-03-26 16:30:27,1,25
$TSLA,2020-03-26 16:32:50,1,0
$TSLA,2020-03-26 16:35:23,8,0
$TSLA,2020-03-26 16:36:31,0,2
$TSLA,2020-03-26 16:38:58,3,0
$TSLA,2020-03-26 16:40:43,5,6
$TSLA,2020-03-26 16:42:46,4,41
$TSLA,2020-03-26 16:44:02,1,0
$TSLA,2020-03-26 16:46:11,2,2
$TSLA,2020-03-26 16:47:15,87,0
$TSLA,2020-03-26 16:48:56,1,5
$TSLA,2020-03-26 16:50:10,6,4
$TSLA,2020-03-26 16:51:19,2,13
$TSLA,2020-03-26 16:52:42,16,0
$TSLA,2020-03-26 16:54:11,0,6
$TSLA,2020-03-26 16:55:46,3,2
$TSLA,2020-03-26 16:58:27,2,21
$TSLA,2020-03-26 16:59:57,4,2
$TSLA,2020-03-26 17:01:10,2,11
$TSLA,2020-03-26 17:02:15,11,1
$TSLA,2020-03-26 17:03:16,2,2
$TSLA,2020-03-26 17:04:18,3,0
$TSLA,2020-03-26 17:05:50,414,0
$TSLA,2020-03-26 17:07:02,4,1
$TSLA,2020-03-26 17:08:48,0,12
$TSLA,2020-03-26 17:09:56,9,0
$TSLA,2020-03-26 17:11:06,14,36
$TSLA,2020-03-26 17:12:08,8,4
$TSLA,2020-03-26 17:13:42,6,3
$TSLA,2020-03-26 17:15:25,3,5
$TSLA,2020-03-26 17:16:40,39,3
$TSLA,2020-03-26 17:18:11,18,0
$TSLA,2020-03-26 17:19:43,14,7
$TSLA,2020-03-26 17:20:56,4,11
$TSLA,2020-03-26 17:23:40,1,3
$TSLA,2020-03-26 17:24:55,5,7
$TSLA,2020-03-26 17:25:59,0,7
$TSLA,2020-03-26 17:27:17,0,31
$TSLA,2020-03-26 17:28:21,6,3
$TSLA,2020-03-26 17:29:24,70,0
$TSLA,2020-03-26 17:30:47,13,20
$TSLA,2020-03-26 17:31:57,0,7
$TSLA,2020-03-26 17:32:59,11,12
$TSLA,2020-03-26 17:34:16,8,20
$TSLA,2020-03-26 17:36:15,4,14
$TSLA,2020-03-26 17:37:35,14,18
$TSLA,2020-03-26 17:39:02,16,7
$TSLA,2020-03-26 17:40:14,4,10
$TSLA,2020-03-26 17:41:39,8,19
$TSLA,2020-03-26 17:42:56,6,0
$TSLA,2020-03-26 17:44:40,3,4
$TSLA,2020-03-26 17:45:46,0,22
$TSLA,2020-03-26 17:46:47,3,2
$TSLA,2020-03-26 17:47:57,70,1
$TSLA,2020-03-26 17:49:52,2,5
$TSLA,2020-03-26 17:51:12,1,1
$TSLA,2020-03-26 17:52:13,1,12
$TSLA,2020-03-26 17:53:18,1,1
$TSLA,2020-03-26 17:56:23,2,3
$TSLA,2020-03-26 17:58:03,5,0
$TSLA,2020-03-26 17:59:37,2,1
$TSLA,2020-03-26 18:00:39,1,4
$TSLA,2020-03-26 18:02:00,1,0
$TSLA,2020-03-26 18:04:02,2,2
$TSLA,2020-03-26 18:06:16,17,4
$TSLA,2020-03-26 18:07:33,8,4
$TSLA,2020-03-26 18:09:59,0,4
$TSLA,2020-03-26 18:11:29,10,0
$TSLA,2020-03-26 18:12:52,8,0
$TSLA,2020-03-26 18:13:54,21,0
$TSLA,2020-03-26 18:16:14,0,12
$TSLA,2020-03-26 18:18:13,13,0
$TSLA,2020-03-26 18:19:48,0,82
$TSLA,2020-03-26 18:20:57,6,22
$TSLA,2020-03-26 18:22:20,2,3
$TSLA,2020-03-26 18:23:50,2,13
$TSLA,2020-03-26 18:25:53,1,0
$TSLA,2020-03-26 18:27:26,3,0
$TSLA,2020-03-26 18:29:44,32,0
$TSLA,2020-03-26 18:30:53,2,10
$TSLA,2020-03-26 18:32:34,2,211
$TSLA,2020-03-26 18:35:22,83,5
$TSLA,2020-03-26 18:36:58,2,2
$TSLA,2020-03-26 18:38:41,1,0
$TSLA,2020-03-26 18:39:53,0,4
$TSLA,2020-03-26 18:41:13,4,0
$TSLA,2020-03-26 18:44:02,25,3
$TSLA,2020-03-26 18:45:26,19,0
$TSLA,2020-03-26 18:47:13,14,55
$TSLA,2020-03-26 18:49:23,11,0
$TSLA,2020-03-26 18:50:52,88,5
$TSLA,2020-03-26 18:53:11,4,9
$TSLA,2020-03-26 18:55:02,271,20
$TSLA,2020-03-26 18:56:34,18,0
$TSLA,2020-03-26 18:58:18,8,3
$TSLA,2020-03-26 18:59:44,73,0
$TSLA,2020-03-26 19:01:08,23,1
$TSLA,2020-03-26 19:02:09,2,10
$TSLA,2020-03-26 19:03:37,0,3
$TSLA,2020-03-26 19:06:14,12,8
$TSLA,2020-03-26 19:07:32,13,0
$TSLA,2020-03-26 19:08:44,12,244
$TSLA,2020-03-26 19:11:06,1,0
$TSLA,2020-03-26 19:12:16,2,11
$TSLA,2020-03-26 19:13:38,0,2
$TSLA,2020-03-26 19:15:07,4,4
$TSLA,2020-03-26 19:17:10,0,2
$TSLA,2020-03-26 19:19:18,1,0
$TSLA,2020-03-26 19:20:36,13,1
$TSLA,2020-03-26 19:21:48,3,65
$TSLA,2020-03-26 19:23:25,0,4
$TSLA,2020-03-26 19:25:05,5,0
$TSLA,2020-03-26 19:26:17,6,0
$TSLA,2020-03-26 19:27:30,5,2
$TSLA,2020-03-26 19:28:40,3,0
$TSLA,2020-03-26 19:30:38,1,4
$TSLA,2020-03-26 19:33:58,12,0
$TSLA,2020-03-26 19:35:25,0,4
$TSLA,2020-03-26 19:36:45,6,1
$TSLA,2020-03-26 19:38:30,47,2
$TSLA,2020-03-26 19:40:25,4,0
$TSLA,2020-03-26 19:41:41,2,2
$TSLA,2020-03-26 19:42:57,5,13
$TSLA,2020-03-26 19:46:34,0,12
$TSLA,2020-03-26 19:48:09,1,0
$TSLA,2020-03-26 19:49:16,0,102
$TSLA,2020-03-26 19:50:30,0,6
$TSLA,2020-03-26 19:52:35,3,0
$TSLA,2020-03-26 19:54:20,5,1
$TSLA,2020-03-26 19:55:57,0,2
$TSLA,2020-03-26 20:00:36,10,0
$TSLA,2020-03-26 20:01:44,1,0
$TSLA,2020-03-26 20:02:57,5,10
$TSLA,2020-03-26 20:04:02,0,4
$TSLA,2020-03-26 20:05:08,4,3
$TSLA,2020-03-26 20:06:38,4,0
$TSLA,2020-03-26 20:09:04,0,6
$TSLA,2020-03-26 20:10:24,1,0
$TSLA,2020-03-26 20:11:52,4,21
$TSLA,2020-03-26 20:13:05,0,3
$TSLA,2020-03-26 20:14:29,0,174
$TSLA,2020-03-26 20:17:11,6,5
$TSLA,2020-03-26 20:19:29,4,0
$TSLA,2020-03-26 20:20:36,2,1
$TSLA,2020-03-26 20:22:01,91,0
$TSLA,2020-03-26 20:23:44,23,3
$TSLA,2020-03-26 20:26:17,1,0
$TSLA,2020-03-26 20:27:43,1,0
$TSLA,2020-03-26 20:29:42,60,0
$TSLA,2020-03-26 20:31:10,10,0
$TSLA,2020-03-26 20:32:43,11,2
$TSLA,2020-03-26 20:34:11,39,0
$TSLA,2020-03-26 20:37:00,3,91
$TSLA,2020-03-26 20:41:33,0,73
$TSLA,2020-03-26 20:44:52,15,0
$TSLA,2020-03-26 20:46:45,1,5
$TSLA,2020-03-26 20:48:22,114,0
$TSLA,2020-03-26 20:49:51,4,0
$TSLA,2020-03-26 20:52:20,4,17
$TSLA,2020-03-26 20:54:43,2,0
$TSLA,2020-03-26 20:56:18,47,6
$TSLA,2020-03-26 21:01:15,0,13
$TSLA,2020-03-26 21:02:36,21,32
$TSLA,2020-03-26 21:03:40,0,4
$TSLA,2020-03-26 21:04:53,1,3
$TSLA,2020-03-26 21:06:29,148,4
$TSLA,2020-03-26 21:07:54,0,93
$TSLA,2020-03-26 21:11:18,0,41
$TSLA,2020-03-26 21:12:20,28,19
$TSLA,2020-03-26 21:13:32,0,1
$TSLA,2020-03-26 21:15:05,6,0
$TSLA,2020-03-26 21:17:56,824,0
$TSLA,2020-03-26 21:20:34,4,0
$TSLA,2020-03-26 21:21:40,0,4
$TSLA,2020-03-26 21:23:28,9,0
$TSLA,2020-03-26 21:25:07,7,5
$TSLA,2020-03-26 21:28:49,0,1
$TSLA,2020-03-26 21:30:37,5,2
$TSLA,2020-03-26 21:32:05,8,4
$TSLA,2020-03-26 21:34:25,1,1
$TSLA,2020-03-26 21:35:36,1,5
$TSLA,2020-03-26 21:37:00,7,0
$TSLA,2020-03-26 21:41:29,2,0
$TSLA,2020-03-26 21:45:19,0,4
$TSLA,2020-03-26 21:46:22,4,1
$TSLA,2020-03-26 21:48:22,34,10
$TSLA,2020-03-26 21:49:26,2,0
$TSLA,2020-03-26 21:50:58,5,1
$TSLA,2020-03-26 21:52:01,0,33
$TSLA,2020-03-26 21:53:28,2,0
$TSLA,2020-03-26 21:57:14,9,0
$TSLA,2020-03-26 21:58:45,2,4
$TSLA,2020-03-26 22:00:47,0,2
$TSLA,2020-03-26 22:01:53,4,0
$TSLA,2020-03-26 22:02:55,0,4
$TSLA,2020-03-26 22:04:19,15,8
$TSLA,2020-03-26 22:05:51,3,0
$TSLA,2020-03-26 22:07:22,1,1
$TSLA,2020-03-26 22:08:24,21,0
$TSLA,2020-03-26 22:09:38,0,1
$TSLA,2020-03-26 22:10:47,0,1
$TSLA,2020-03-26 22:12:49,4,1
$TSLA,2020-03-26 22:14:27,0,5
$TSLA,2020-03-26 22:16:10,306,4
$TSLA,2020-03-26 22:17:39,1,0
$TSLA,2020-03-26 22:18:50,1,3
$TSLA,2020-03-26 22:19:59,6,0
$TSLA,2020-03-26 22:24:35,2,55
$TSLA,2020-03-26 22:25:38,0,23
$TSLA,2020-03-26 22:26:43,5,0
$TSLA,2020-03-26 22:29:17,3,0
$TSLA,2020-03-26 22:30:20,3,1
$TSLA,2020-03-26 22:32:03,31,0
$TSLA,2020-03-26 22:34:34,0,8
$TSLA,2020-03-26 22:36:23,0,9
$TSLA,2020-03-26 22:40:23,3,0
$TSLA,2020-03-26 22:43:43,3,13
$TSLA,2020-03-26 22:47:03,3,5
$TSLA,2020-03-26 22:52:20,0,3
$TSLA,2020-03-26 22:54:45,1,0
$TSLA,2020-03-26 22:56:23,125,0
$TSLA,2020-03-26 22:58:18,32,5
$TSLA,2020-03-26 23:00:50,71,2
$TSLA,2020-03-26 23:02:35,3,0
$TSLA,2020-03-26 23:04:36,8,0
$TSLA,2020-03-26 23:06:04,0,1
$TSLA,2020-03-26 23:08:03,2,1
$TSLA,2020-03-26 23:09:15,10,0
$TSLA,2020-03-26 23:10:36,21,0
$TSLA,2020-03-26 23:13:26,20,0
$TSLA,2020-03-26 23:16:16,0,16
$TSLA,2020-03-26 23:17:31,2,0
$TSLA,2020-03-26 23:19:25,0,2
$TSLA,2020-03-26 23:22:30,4,0
$TSLA,2020-03-26 23:24:59,2,0
$TSLA,2020-03-26 23:26:46,9,4
$TSLA,2020-03-26 23:28:16,1,3
$TSLA,2020-03-26 23:30:14,5,1
$TSLA,2020-03-26 23:33:55,5,14
$TSLA,2020-03-26 23:34:56,1,31
$TSLA,2020-03-26 23:38:29,5,0
$TSLA,2020-03-26 23:40:25,2,1
$TSLA,2020-03-26 23:41:32,74,0
$TSLA,2020-03-26 23:42:43,25,7
$TSLA,2020-03-26 23:44:10,6,0
$TSLA,2020-03-26 23:46:51,2,1
$TSLA,2020-03-26 23:47:57,0,3
$TSLA,2020-03-26 23:49:55,11,0
$TSLA,2020-03-26 23:51:38,17,0
$TSLA,2020-03-26 23:55:17,4,0
$TSLA,2020-03-26 23:58:59,1,0
$TSLA,2020-03-27 10:27:21,0,1
$TSLA,2020-03-27 10:29:27,0,69
$TSLA,2020-03-27 10:32:17,3,0
$TSLA,2020-03-27 10:34:54,75,0
$TSLA,2020-03-27 10:41:26,0,5
$TSLA,2020-03-27 10:44:02,34,82
$TSLA,2020-03-27 10:47:41,2,0
$TSLA,2020-03-27 10:49:27,4,1
$TSLA,2020-03-27 10:51:43,0,7
$TSLA,2020-03-27 10:53:11,0,2
$TSLA,2020-03-27 10:56:27,0,4
$TSLA,2020-03-27 11:01:49,1,0
$TSLA,2020-03-27 11:03:57,0,5
$TSLA,2020-03-27 11:05:30,3,0
$TSLA,2020-03-27 11:07:26,4,0
$TSLA,2020-03-27 11:10:11,0,8
$TSLA,2020-03-27 11:11:54,123,0
$TSLA,2020-03-27 11:13:54,9,0
$TSLA,2020-03-27 11:18:12,0,8
$TSLA,2020-03-27 11:20:04,3,0
$TSLA,2020-03-27 11:21:21,2,0
$TSLA,2020-03-27 11:24:02,9,0
$TSLA,2020-03-27 11:29:26,6,0
$TSLA,2020-03-27 11:30:47,8,0
$TSLA,2020-03-27 11:32:20,0,3
$TSLA,2020-03-27 11:34:36,5,0
$TSLA,2020-03-27 11:40:23,0,55
$TSLA,2020-03-27 11:41:30,2,38
$TSLA,2020-03-27 11:44:47,0,55
$TSLA,2020-03-27 11:48:48,14,3
$TSLA,2020-03-27 11:50:01,9,0
$TSLA,2020-03-27 11:52:04,5,0
$TSLA,2020-03-27 11:53:06,7,0
$TSLA,2020-03-27 11:54:47,51,2
$TSLA,2020-03-27 11:56:01,6,0
$TSLA,2020-03-27 11:57:45,2,7
$TSLA,2020-03-27 11:59:04,6,2
$TSLA,2020-03-27 12:00:35,1,1
$TSLA,2020-03-27 12:02:29,5,0
$TSLA,2020-03-27 12:03:40,3,0
$TSLA,2020-03-27 12:05:53,4,4
$TSLA,2020-03-27 12:08:13,6,0
$TSLA,2020-03-27 12:09:35,2,0
$TSLA,2020-03-27 12:11:48,9,159
$TSLA,2020-03-27 12:15:25,1,0
$TSLA,2020-03-27 12:17:20,1,1
$TSLA,2020-03-27 12:21:21,3,0
$TSLA,2020-03-27 12:24:25,0,2
$TSLA,2020-03-27 12:25:26,278,0
$TSLA,2020-03-27 12:26:37,0,2
$TSLA,2020-03-27 12:28:32,2,2
$TSLA,2020-03-27 12:29:34,5,1
$TSLA,2020-03-27 12:37:41,0,10
$TSLA,2020-03-27 12:39:28,0,1
$TSLA,2020-03-27 12:41:41,12,0
$TSLA,2020-03-27 12:43:30,1,2
$TSLA,2020-03-27 12:45:41,1,103
$TSLA,2020-03-27 12:47:04,5,0
$TSLA,2020-03-27 12:49:24,0,2
$TSLA,2020-03-27 12:51:00,18,0
$TSLA,2020-03-27 12:53:42,0,13
$TSLA,2020-03-27 12:55:18,1,14
$TSLA,2020-03-27 12:57:12,1,0
$TSLA,2020-03-27 12:58:24,4,0
$TSLA,2020-03-27 13:01:04,35,0
$TSLA,2020-03-27 13:02:27,1,3
$TSLA,2020-03-27 13:04:22,10,0
$TSLA,2020-03-27 13:05:37,0,27
$TSLA,2020-03-27 13:07:47,0,1
$TSLA,2020-03-27 13:09:25,0,39
$TSLA,2020-03-27 13:10:50,0,4
$TSLA,2020-03-27 13:12:53,0,24
$TSLA,2020-03-27 13:14:29,28,10
$TSLA,2020-03-27 13:15:50,2,0
$TSLA,2020-03-27 13:17:04,0,1
$TSLA,2020-03-27 13:19:32,1,2
$TSLA,2020-03-27 13:20:59,8,0
$TSLA,2020-03-27 13:22:09,145,68
$TSLA,2020-03-27 13:23:19,4,0
$TSLA,2020-03-27 13:24:40,1,64
$TSLA,2020-03-27 13:25:55,84,4
$TSLA,2020-03-27 13:27:28,43,1
$TSLA,2020-03-27 13:29:54,7,2
$TSLA,2020-03-27 13:31:41,3,2
$TSLA,2020-03-27 13:32:55,6,17
$TSLA,2020-03-27 13:34:39,3,0
$TSLA,2020-03-27 13:35:48,6,2
$TSLA,2020-03-27 13:37:17,3,4
$TSLA,2020-03-27 13:38:52,2,0
$TSLA,2020-03-27 13:39:55,0,2
$TSLA,2020-03-27 13:42:06,55,2
$TSLA,2020-03-27 13:43:45,2,5
$TSLA,2020-03-27 13:46:37,5,8
$TSLA,2020-03-27 13:48:36,19,1
$TSLA,2020-03-27 13:50:01,14,3
$TSLA,2020-03-27 13:51:13,5,1
$TSLA,2020-03-27 13:52:25,7,0
$TSLA,2020-03-27 13:53:56,6,3
$TSLA,2020-03-27 13:55:34,2,3
$TSLA,2020-03-27 13:56:40,0,6
$TSLA,2020-03-27 13:57:56,1,2
$TSLA,2020-03-27 14:00:55,2,5
$TSLA,2020-03-27 14:02:50,0,7
$TSLA,2020-03-27 14:04:15,0,2
$TSLA,2020-03-27 14:07:16,0,4
$TSLA,2020-03-27 14:08:17,0,10
$TSLA,2020-03-27 14:10:23,1,4
$TSLA,2020-03-27 14:12:22,6,4
$TSLA,2020-03-27 14:13:35,6,0
$TSLA,2020-03-27 14:15:02,7,2
$TSLA,2020-03-27 14:16:25,2,0
$TSLA,2020-03-27 14:17:32,22,4
$TSLA,2020-03-27 14:19:25,6,1
$TSLA,2020-03-27 14:20:29,7,1
$TSLA,2020-03-27 14:21:34,19,2
$TSLA,2020-03-27 14:22:55,184,2
$TSLA,2020-03-27 14:24:14,18,4
$TSLA,2020-03-27 14:25:40,6,1
$TSLA,2020-03-27 14:26:41,9,13
$TSLA,2020-03-27 14:28:36,0,2
$TSLA,2020-03-27 14:30:54,4,4
$TSLA,2020-03-27 14:32:00,1,4
$TSLA,2020-03-27 14:33:03,23,19
$TSLA,2020-03-27 14:34:24,0,3
$TSLA,2020-03-27 14:35:27,18,0
$TSLA,2020-03-27 14:36:42,4,2
$TSLA,2020-03-27 14:38:07,0,2
$TSLA,2020-03-27 14:39:15,4,1
$TSLA,2020-03-27 14:41:55,6,1
$TSLA,2020-03-27 14:44:30,8,1
$TSLA,2020-03-27 14:46:10,31,3
$TSLA,2020-03-27 14:47:20,1,26
$TSLA,2020-03-27 14:49:40,9,3
$TSLA,2020-03-27 14:50:42,12,0
$TSLA,2020-03-27 14:53:54,5,36
$TSLA,2020-03-27 14:56:15,2,40
$TSLA,2020-03-27 14:57:49,1,0
$TSLA,2020-03-27 14:59:07,5,0
$TSLA,2020-03-27 15:00:31,0,4
$TSLA,2020-03-27 15:01:33,10,2
$TSLA,2020-03-27 15:04:07,3,2
$TSLA,2020-03-27 15:05:56,11,13
$TSLA,2020-03-27 15:07:48,4,0
$TSLA,2020-03-27 15:10:25,0,4
$TSLA,2020-03-27 15:11:43,0,21
$TSLA,2020-03-27 15:12:57,0,12
$TSLA,2020-03-27 15:15:10,0,6
$TSLA,2020-03-27 15:17:01,14,15
$TSLA,2020-03-27 15:18:22,13,2
$TSLA,2020-03-27 15:19:31,0,5
$TSLA,2020-03-27 15:20:32,28,5
$TSLA,2020-03-27 15:21:37,17,1
$TSLA,2020-03-27 15:23:10,1,0
$TSLA,2020-03-27 15:24:15,3,23
$TSLA,2020-03-27 15:25:36,1,2
$TSLA,2020-03-27 15:26:39,4,23
$TSLA,2020-03-27 15:28:36,33,0
$TSLA,2020-03-27 15:29:42,53,4
$TSLA,2020-03-27 15:30:57,3,1
$TSLA,2020-03-27 15:32:35,3,21
$TSLA,2020-03-27 15:35:11,0,5
$TSLA,2020-03-27 15:36:53,0,8
$TSLA,2020-03-27 15:39:47,75,11
$TSLA,2020-03-27 15:41:04,1,3
$TSLA,2020-03-27 15:42:07,2,9
$TSLA,2020-03-27 15:43:16,31,0
$TSLA,2020-03-27 15:44:33,5,3
$TSLA,2020-03-27 15:45:41,5,0
$TSLA,2020-03-27 15:47:10,0,5
$TSLA,2020-03-27 15:48:12,10,0
$TSLA,2020-03-27 15:49:29,32,50
$TSLA,2020-03-27 15:50:57,21,6
$TSLA,2020-03-27 15:52:11,4,1
$TSLA,2020-03-27 15:53:30,3,5
$TSLA,2020-03-27 15:54:52,0,4
$TSLA,2020-03-27 15:56:01,0,40
$TSLA,2020-03-27 15:57:02,15,0
$TSLA,2020-03-27 15:58:49,16,0
$TSLA,2020-03-27 16:00:40,2,17
$TSLA,2020-03-27 16:01:45,1,0
$TSLA,2020-03-27 16:03:43,121,40
$TSLA,2020-03-27 16:06:29,157,2
$TSLA,2020-03-27 16:07:33,0,533
$TSLA,2020-03-27 16:09:23,0,57
$TSLA,2020-03-27 16:10:43,11,6
$TSLA,2020-03-27 16:12:05,0,4
$TSLA,2020-03-27 16:13:21,1,50
$TSLA,2020-03-27 16:15:39,19,0
$TSLA,2020-03-27 16:17:30,66,0
$TSLA,2020-03-27 16:22:23,4,2
$TSLA,2020-03-27 16:23:32,1,0
$TSLA,2020-03-27 16:24:36,1,6
$TSLA,2020-03-27 16:27:36,32,2
$TSLA,2020-03-27 16:28:39,7,1
$TSLA,2020-03-27 16:30:39,3,0
$TSLA,2020-03-27 16:33:01,1,3
$TSLA,2020-03-27 16:34:31,0,1
$TSLA,2020-03-27 16:37:18,7,3
$TSLA,2020-03-27 16:38:44,0,2
$TSLA,2020-03-27 16:40:55,4,1
$TSLA,2020-03-27 16:42:51,0,3
$TSLA,2020-03-27 16:44:12,3,21
$TSLA,2020-03-27 16:45:36,6,9
$TSLA,2020-03-27 16:46:44,12,0
$TSLA,2020-03-27 16:47:46,7,0
$TSLA,2020-03-27 16:48:51,4,27
$TSLA,2020-03-27 16:49:56,34,0
$TSLA,2020-03-27 16:51:28,76,5
$TSLA,2020-03-27 16:53:01,2,13
$TSLA,2020-03-27 16:54:25,6,1
$TSLA,2020-03-27 16:56:52,5,0
$TSLA,2020-03-27 16:57:56,35,43
$TSLA,2020-03-27 16:59:56,1,4
$TSLA,2020-03-27 17:01:31,7,0
$TSLA,2020-03-27 17:03:24,1,24
$TSLA,2020-03-27 17:05:25,5,0
$TSLA,2020-03-27 17:07:06,1,28
$TSLA,2020-03-27 17:08:47,5,7
$TSLA,2020-03-27 17:11:58,0,6
$TSLA,2020-03-27 17:13:10,0,1
$TSLA,2020-03-27 17:14:44,28,0
$TSLA,2020-03-27 17:16:03,3,32
$TSLA,2020-03-27 17:17:36,2,2
$TSLA,2020-03-27 17:18:45,9,0
$TSLA,2020-03-27 17:19:51,6,2
$TSLA,2020-03-27 17:21:20,2,4
$TSLA,2020-03-27 17:22:23,1,1
$TSLA,2020-03-27 17:24:03,5,2
$TSLA,2020-03-27 17:25:22,3,9
$TSLA,2020-03-27 17:26:49,0,2
$TSLA,2020-03-27 17:28:40,2,11
$TSLA,2020-03-27 17:30:05,5,0
$TSLA,2020-03-27 17:31:34,11,2
$TSLA,2020-03-27 17:32:35,0,1
$TSLA,2020-03-27 17:34:21,2,1
$TSLA,2020-03-27 17:35:44,0,2
$TSLA,2020-03-27 17:36:51,3,51
$TSLA,2020-03-27 17:37:57,0,2
$TSLA,2020-03-27 17:39:17,0,5
$TSLA,2020-03-27 17:40:21,6,0
$TSLA,2020-03-27 17:41:29,4,0
$TSLA,2020-03-27 17:43:18,11,64
$TSLA,2020-03-27 17:45:02,0,8
$TSLA,2020-03-27 17:46:28,4,2
$TSLA,2020-03-27 17:47:31,34,3
$TSLA,2020-03-27 17:49:14,3,205
$TSLA,2020-03-27 17:50:18,6,13
$TSLA,2020-03-27 17:53:05,0,15
$TSLA,2020-03-27 17:56:28,19,0
$TSLA,2020-03-27 17:57:41,8,82
$TSLA,2020-03-27 18:00:12,1,6
$TSLA,2020-03-27 18:01:31,9,0
$TSLA,2020-03-27 18:03:00,0,38
$TSLA,2020-03-27 18:05:55,8,0
$TSLA,2020-03-27 18:06:56,0,4
$TSLA,2020-03-27 18:08:49,4,6
$TSLA,2020-03-27 18:10:01,1,0
$TSLA,2020-03-27 18:11:09,19,0
$TSLA,2020-03-27 18:12:49,1,0
$TSLA,2020-03-27 18:16:27,8,77
$TSLA,2020-03-27 18:17:35,5,0
$TSLA,2020-03-27 18:20:29,1,2
$TSLA,2020-03-27 18:21:55,4,2
$TSLA,2020-03-27 18:23:41,46,7
$TSLA,2020-03-27 18:24:54,3,7
$TSLA,2020-03-27 18:25:58,0,8
$TSLA,2020-03-27 18:27:19,3,0
$TSLA,2020-03-27 18:28:48,2,0
$TSLA,2020-03-27 18:31:48,8,0
$TSLA,2020-03-27 18:33:05,7,0
$TSLA,2020-03-27 18:34:21,0,7
$TSLA,2020-03-27 18:35:35,0,5
$TSLA,2020-03-27 18:38:38,12,2
$TSLA,2020-03-27 18:40:04,2,0
$TSLA,2020-03-27 18:41:14,13,0
$TSLA,2020-03-27 18:42:19,4,1
$TSLA,2020-03-27 18:43:53,28,0
$TSLA,2020-03-27 18:45:36,1,211
$TSLA,2020-03-27 18:46:43,27,13
$TSLA,2020-03-27 18:47:46,2,2
$TSLA,2020-03-27 18:48:52,3,20
$TSLA,2020-03-27 18:50:29,16,0
$TSLA,2020-03-27 18:52:30,0,1
$TSLA,2020-03-27 18:54:22,2,1
$TSLA,2020-03-27 18:55:34,1,0
$TSLA,2020-03-27 18:57:30,1,10
$TSLA,2020-03-27 18:59:01,1,2
$TSLA,2020-03-27 19:01:06,6,48
$TSLA,2020-03-27 19:03:23,24,0
$TSLA,2020-03-27 19:05:29,1,27
$TSLA,2020-03-27 19:06:55,7,7
